url,rating,title,pros,cons,advice,reviewer,datetime,language,id,culture_and_values_rating,diversity_and_inclusion_rating,work_life_balance_rating,senior_management_rating,compensation_and_benefits_rating,career_opportunities_rating,location_id,location,is_current_job,rating_ceo,rating_business_outlook,rating_recommend_to_friend,length_of_employment,job_title,job_title_id
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW96518577.htm,4,Aprendiz de administração,"Empresa diversa, com bastante comunicação",Poucas oportunidades pra quem é aprendiz,,Jovem Aprendiz,2025-04-08T08:27:45.627,pt,96518577,5,5,4.0,4.0,4.0,4.0,4159014,Alumínio,False,,,POSITIVE,0,Jovem Aprendiz,375469
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW96455395.htm,5,Paga o que o mercado sugere,Clima super agradável e familiar,Valorizam mais mão de obra externa,Tbd,Gerente,2025-04-05T20:36:41.547,pt,96455395,5,4,5.0,5.0,4.0,4.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,20,Gerente,38633
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW96272196.htm,4,Boa empresa,"Remuneração variável, flexibilidade, modelo de trabalho","Carga de trabalho excessiva e VR apesar de razoável, não é compatível com os valores cobrados nos restaurantes próximos ao escritório","Repor as saídas das equipes, sem deixá-las desfalcadas e sobrecarregadas.",Analista Financeiro Sênior,2025-03-30T08:31:51.040,pt,96272196,3,5,3.0,3.0,4.0,3.0,2479061,"São Paulo, SP",True,,POSITIVE,POSITIVE,1,Analista Financeiro Sênior,3049144
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW96249528.htm,2,Gerentes despreparados,"PPR é bom.
A empresa é resiliente.","-Não agem de acordo com o discurso. 
-Avaliações de desempenho baseados em sentimentos pessoais e não profissionais com fatos e dados. 
-Favoritismo é muito evidente. 
-Conhecimento técnico não é valorizado
-Metas inatingiveis. 
-Falta de apoio da liderança. 
-Falta de recursos e muita expectativa de resultados.",,Coordenador,2025-03-28T17:42:24.120,pt,96249528,1,2,1.0,1.0,3.0,3.0,4159014,Alumínio,True,,NEGATIVE,NEGATIVE,20,Coordenador,140754
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW96220759.htm,5,Ótima,Maravilhosa enquanto trabalhei não tenho o que reclamar,Deveria manter os aposentados devido o amplo conhecimento na área,Chamar aposentados para trabalhar por contrato,Supervisor/Coordenador,2025-03-27T17:45:39.793,pt,96220759,0,0,0.0,0.0,0.0,0.0,4159014,Alumínio,False,,,,0,Supervisor/Coordenador,4207790
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW96204582.htm,4,Avaliação,Boa empresa para se aprender e ganhar experiência,"Salário ruim, sem plano de carreira, PLR injusto, restaurante fornece uma alimentação medíocre.",,Mecânico De Manutenção,2025-03-27T08:08:56.160,pt,96204582,5,5,2.0,1.0,2.0,1.0,4159014,Alumínio,True,,,,0,Mecânico De Manutenção,765214
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW96084540.htm,5,Trabalho no setor alumína,Empresa com bons benefícios e salário.,Muitos trabalhos perigosos e insalubres.,,Soldador,2025-03-23T21:33:59.833,pt,96084540,5,3,4.0,3.0,5.0,5.0,4159014,Alumínio,False,,POSITIVE,POSITIVE,20,Soldador,3229356
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW95862330.htm,4,Muito boa,"Convênio, plr, estabilidade,  bom local para se trabalhar",Dependendo do setor há poucas oportunidades,,Técnico De Operações Sênior,2025-03-15T18:33:02.063,pt,95862330,5,5,4.0,3.0,4.0,3.0,2461683,Votorantim,True,,NEGATIVE,POSITIVE,2,Técnico De Operações Sênior,4040097
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW95851354.htm,5,Empresa ótima,"Ótimo convênio, benefícios a altura do mercado. Lugar muito bom de trabalhar.","Salário não é compatível com o trabalho, sorte quem trabalha no terceiro turno. Que aí pega benefício que melhora muito.",No,Operador De Produção I,2025-03-15T02:55:25.283,pt,95851354,0,0,0.0,0.0,0.0,0.0,4159014,Alumínio,True,,,,1,Operador De Produção I,4035289
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW95801295.htm,4,Excelente empresa,"Autonomia de trabalho, gestão de pessoas adequada, salário compatível","Falta Fretado em Sorocaba, e oportunidade de crescimento.",,Técnico De Produção Pleno,2025-03-13T07:59:44.610,pt,95801295,0,0,0.0,0.0,0.0,0.0,,,False,,,,0,Técnico De Produção Pleno,4041834
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW95673779.htm,5,Clima,Clima excelente e bom escritório para trabalhar. Bons benefícios,Fim aos poucos do home office,"Gerência nova, mas com boa comunicação com a equipe",Comprador Sênior,2025-03-09T17:00:02.913,pt,95673779,0,0,0.0,0.0,0.0,0.0,2479061,"São Paulo, São Paulo",False,,,,2,Comprador Sênior,3565307
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW95398776.htm,4,Avaliação,Empresa muito boa para se trabalhar em partes de estabilidade,Não valoriza o profissional perde muita gente qualificada para mercado de trabalho,,Mecânico De Manutenção,2025-02-27T04:24:34.213,pt,95398776,0,0,0.0,0.0,0.0,0.0,,,True,,,,0,Mecânico De Manutenção,765214
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW95373158.htm,5,Excelente,"Plano de Carreira bem definido, estruturação de feedback da liderança, PLR atrativo.",Localização da fábrica e estrutura dos escritórios do prédio da Diretoria muito inferior a outros negócios.,,Analista Sênior,2025-02-26T09:11:07.543,pt,95373158,4,5,4.0,4.0,4.0,5.0,4159014,Alumínio,False,,POSITIVE,POSITIVE,4,Analista Sênior,489498
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW95368142.htm,5,Ótima empresa,Muito acolhedora. Ajuda no reconhecimento,Não tem escopo de trabalho para estagiários,,Estagiário,2025-02-26T06:40:14.300,pt,95368142,0,0,0.0,0.0,0.0,0.0,,,True,,,,0,Estagiário,31609
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94904191.htm,3,Razoável ,"Benefícios  , refeitório no local","Salário baixo , e não ter insalubridade ",,Auxiliar De Produção,2025-02-09T11:17:49.173,pt,94904191,0,0,0.0,0.0,0.0,0.0,,,False,,,,0,Auxiliar De Produção,4035172
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94892788.htm,4,Excelente ,"Profissionais sêniores, alto nível de governança, clima colaborativo",crescimento de carreiras de longo prazo,,,2025-02-08T10:59:59.397,pt,94892788,0,0,0.0,0.0,0.0,0.0,,,False,,,POSITIVE,0,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94880320.htm,5,Excelente empresa,Amo esta empresa valoriza o funcionario,Vale alimentação e almoço bem abaixo da media,,Planejador De Manutenção,2025-02-07T13:15:26.420,pt,94880320,5,5,5.0,5.0,4.0,5.0,4159014,Alumínio,True,,,,0,Planejador De Manutenção,4035681
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94846593.htm,4,Salario de Estagiário ,Bons Benefícios são bom até,Não tem muita chance de crescimento,,Estagiário De Engenharia Mecânica,2025-02-06T06:42:08.780,pt,94846593,0,0,0.0,0.0,0.0,0.0,4159014,Alumínio,False,,,,0,Estagiário De Engenharia Mecânica,4035771
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94803238.htm,3,Objetivo  da gerência,Empresa bem flexível  com horários,Mal gestão dos recursos  e das pessoas,Ter mais foco em todas de decisões,Planejador De Manutenção,2025-02-04T13:06:40.557,pt,94803238,3,3,2.0,2.0,2.0,3.0,4159014,Alumínio,True,,,,0,Planejador De Manutenção,4035681
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94782265.htm,5,Avaliação ,"Desafios, PLR, localização, salário, reconhecimento ","Muito burocrática, repete mesmos erros",,Coordenador De Segurança Do Trabalho,2025-02-03T16:37:22.707,pt,94782265,0,0,0.0,0.0,0.0,0.0,,,True,,,,0,Coordenador De Segurança Do Trabalho,4043019
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94735002.htm,5,Ótimo ,Muitos benefícios para o estagiário ,Estagiário não participa na participação dos lucros ,,Estagiário,2025-01-31T14:00:28.717,pt,94735002,0,0,0.0,0.0,0.0,0.0,,,True,,,,0,Estagiário,31609
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94731093.htm,3,Salario ,"Estabilidade, oportunidade de conhecimento técnico",Baixa taxa de crescimento na empresa,,Eletricista De Manutenção,2025-01-31T10:34:22.700,pt,94731093,5,5,3.0,3.0,3.0,3.0,4159014,Alumínio,False,,POSITIVE,POSITIVE,6,Eletricista De Manutenção,4035268
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94639989.htm,5,Ótima,Empresa sólida em vários segmentos.,Cargos de gestão ocupados por pessoas não tão preparadas para inovação.,,Técnico De PCM,2025-01-27T18:29:54.657,pt,94639989,4,4,3.0,3.0,5.0,5.0,2479061,"São Paulo, ",False,,POSITIVE,POSITIVE,2,Técnico De PCM,4056278
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94590906.htm,5,2025,Clima bom na Fundição CBA,Progressão de salário não é bom para quem já é de casa,,Coordenador,2025-01-24T20:02:55.727,pt,94590906,5,5,5.0,5.0,5.0,5.0,,,True,,POSITIVE,POSITIVE,0,Coordenador,140754
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94582479.htm,3,Gestão péssima ,Fretado sem desconto e convênio Unimed ,"Não tem classificação (promoção) salário defasado em relação mercado/experiência. Mesmo com muito tempo de casa, o salário não aumenta com promoções. Dão muito valor pra pessoas novatas sem experiência e muitas vezes que não querem nada com nada. PLR péssimo é por metas e muitas dessas metas não são batidas devidos vários fatores. ",,Operador De Produção,2025-01-24T10:26:12.810,pt,94582479,0,0,0.0,0.0,0.0,0.0,,,False,,,,0,Operador De Produção,4035175
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94568391.htm,5,Ótima empresa,"Ótimos benefícios e salarios, equipe unidas",Sem nenhuma objeção sobre a empresa,Poderia dar um pouco mas de oportunidades para quem quer crescer,Operador De Produção,2025-01-23T19:57:30.037,pt,94568391,5,5,5.0,5.0,5.0,3.0,4159014,Alumínio,False,,,,0,Operador De Produção,4035175
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94552635.htm,4,Empresa,Excelente empresa. Está em constante busca pelas melhores práticas de mercado.,Não tenho nenhum ponto que desqualifique a empresa,,Analista,2025-01-23T07:33:24.060,pt,94552635,4,4,5.0,4.0,4.0,4.0,4159014,Alumínio,False,,POSITIVE,POSITIVE,6,Analista,24072
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94432894.htm,4,boa,muito bom trabalhar la deve ser,vale alimentação baixo deveriam aumentar,,Técnico Químico,2025-01-18T04:35:35.870,pt,94432894,4,4,4.0,4.0,2.0,4.0,2449056,Miraí,True,,POSITIVE,POSITIVE,1,Técnico Químico,1453003
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94281793.htm,5,otima ,"empresa que preza pelo bem estar do funcionario nao demitindo e sempre cuidando da saude em primeiro lugar referencia em segurança, liderança aberta para conversa e discusoes",salario um pouco fora do mercado nao compativel,,Eletricista De Manutenção,2025-01-12T18:58:20.327,pt,94281793,0,0,0.0,0.0,0.0,0.0,,,True,,,,0,Eletricista De Manutenção,4035268
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94184869.htm,5,Empresa seria e com plano de carreira bem definido,"Benefícios, carreira, mercado, cultura, desenvolvimento","Melhorar inclusão, balanço entre vida pessoal e profissional",,Coordenador De Produção,2025-01-08T16:26:07.403,pt,94184869,5,4,4.0,5.0,5.0,5.0,2504205,Itapissuma,True,,POSITIVE,POSITIVE,6,Coordenador De Produção,3473272
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94132652.htm,5,Excelente,"Bom incentivo para crescimento, empresa diversa",Valor do vale refeição oferecido,,Assistente Administrativo,2025-01-07T06:12:43.913,pt,94132652,5,5,3.0,3.0,1.0,3.0,2489855,Araçariguama,True,,POSITIVE,POSITIVE,6,Assistente Administrativo,324385
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94120413.htm,3,Média,"Convênio médico, estabilidade, restante na empresa, fretado","Participação de lucros conforme salário, distância, falta de aumento",,Soldador Mig,2025-01-06T18:44:29.900,pt,94120413,3,3,3.0,3.0,3.0,3.0,4159014,Alumínio,True,,NEGATIVE,NEGATIVE,2,Soldador Mig,4035537
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW94040528.htm,1,Alto risco pouca remuneração.,Convenio excelente atendimento medico da empresa bom tambem,"Vale refeição 170 reais e ainda cobram refeição na empresa,fora que que esta la a muito tempo te trata com falta de respeito.",,Operador De Empilhadeira,2025-01-03T05:43:04.690,pt,94040528,0,0,0.0,0.0,0.0,0.0,,,False,,,,0,Operador De Empilhadeira,3135738
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW93969980.htm,3,CBA,"Estabilidade, Localização, pacote de benefícios, e Vivência","Salário é baixo, reconhecimento não é baseado em méritocracia.",,Coordenador,2024-12-30T09:39:17.903,pt,93969980,2,3,4.0,3.0,1.0,3.0,4159014,Alumínio,True,,NEUTRAL,POSITIVE,20,Coordenador,140754
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW93950612.htm,3,Empresa já foi melhor hoje em dia se compara com qualquer outra pequena empresa,"Convênio médico, fretado, convênio odontológico,","Alimentação ruim, ambiente de trabalho, oportunidade só para quem for da panela",,,2024-12-29T08:20:09.560,pt,93950612,0,0,0.0,0.0,0.0,0.0,,,True,,,,0,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW93913749.htm,4,Salario,Ótima empresa para se trabalhar,Local de trabalho fora da cidade,Informações de mudanças organizacionais mais divulgadas,Operador De Usina II,2024-12-26T19:43:49.517,pt,93913749,4,5,4.0,3.0,4.0,4.0,2404436,Juiz de Fora,False,,,,6,Operador De Usina II,4208870
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW93834186.htm,5,Gratidão.,"Formadora  de profissionais, rica em conduta de qualidade e segurança.",Plano de carreira abaixo se comparado com as de mesmo patrimonio.,,Técnico De Planejamento De Manutenção,2024-12-21T13:37:28.090,pt,93834186,0,0,0.0,0.0,0.0,0.0,,,True,,,,0,Técnico De Planejamento De Manutenção,4060458
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW93821674.htm,4,Boa,"Boa de trabalhar, bastante segura",Salário bem abaixo na área ,,Caldeireiro II,2024-12-20T16:12:15.687,pt,93821674,0,0,0.0,0.0,0.0,0.0,,,False,,,,0,Caldeireiro II,4054050
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW93787137.htm,4,Avaliação ,"Bons Benefícios, Boa Estabilidade após 5 anos, RH Dinâmico.","Empresa de grau 4 em risco, muitos acidentes, aumento de salário muito raro.",,Operador De Produção I,2024-12-19T08:14:23.103,pt,93787137,5,5,4.0,4.0,4.0,4.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,1,Operador De Produção I,4035289
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW93722196.htm,5,N/A,"Ótimos benefícios, liderança organizada, DHO ágil, ambulatório excelente, selo GPTW",Comida à melhorar um pouco,,Assistente Administrativo,2024-12-17T02:27:18.530,pt,93722196,5,5,5.0,5.0,5.0,5.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,9,Assistente Administrativo,324385
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW93551060.htm,4,Empresa sólida ,"Benefícios, estruturas básicas mas boas, não atrasa pagamento, programas de saúde do empregado, mais estável.",Pouca projeção de carreira dependendo da área.,,Analista De Gestão,2024-12-10T07:43:17.657,pt,93551060,5,5,5.0,5.0,5.0,3.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,20,Analista De Gestão,1375104
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW93376343.htm,2,Aprendizado ,"Paga em dia, empresa grande",Depois do patriarca mudou muito a gestão.,,Operador De Produção II,2024-12-03T19:13:12.280,pt,93376343,2,4,3.0,3.0,3.0,3.0,4159014,Alumínio,False,,,,20,Operador De Produção II,4035301
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW93350050.htm,3,Boa empresa,Oportunidade de aprendizado e desenvolvimento.,"Baixo valor do VA, falta de equilíbrio entre vida profissional e pessoal, refeitório muito ruim.",,Engenheiro,2024-12-03T03:38:11.100,pt,93350050,4,4,2.0,3.0,3.0,4.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,2,Engenheiro,31243
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW93087532.htm,3,Nada a declarar ,"Nada a declarar, empresa boa de se trabalhar.",Péssimos gestores e sem preparo para função.,,Operador De Produção I,2024-11-22T07:45:25.307,pt,93087532,2,2,2.0,2.0,5.0,3.0,4159014,Alumínio,False,,,,4,Operador De Produção I,4035289
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW92975793.htm,4,Oportunidade ,Oportunidade que tive de aprender ,Falta de reconhecimento e remuneração compatível ,,Soldador,2024-11-19T04:51:44.157,pt,92975793,0,0,0.0,0.0,0.0,0.0,,,True,,,,0,Soldador,3229356
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW92940364.htm,5,Ótima empresa para se trabalhar. ,"A empresa é reconhecida como um dos melhores locais para estágio, proporcionando um ambiente acolhedor para seus estagiários. Eles contam com os mesmos benefícios oferecidos aos colaboradores contratados, como vale-refeição, transporte fretado, alimentação no local, convênio médico, convênio odontológico e acesso a um ambulatório mantido pelo Hospital Sírio-Libanês, equipado com materiais de altíssimo padrão.",Falta de perspectiva de crescimento: A baixa taxa de efetivação pode desmotivar nós estagiários que buscam oportunidades de desenvolvimento e carreira na empresa.,"Estabelecer um programa de efetivação: Criar um plano de carreira claro para estagiários, com metas e oportunidades de contratação ao final do estágio, pode aumentar a motivação e a retenção de talentos.",,2024-11-18T05:21:19.427,pt,92940364,5,5,5.0,5.0,5.0,3.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,1,,
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW92895092.htm,2,A empresa não honra os colaboradores,No momento a única coisa que “salva” é o plano de saúde. Que não é dos melhores mas em alguns casos é melhor que o sus.,"Acabam com a saúde do trabalhador, promovem políticas inclusivas para encobrir o descaso com a saúde mental e condições de trabalho dos homens que lá trabalham. Fortificando estereótipos relacionados a homens.",,Operador De Produção,2024-11-15T18:59:46.210,pt,92895092,1,1,1.0,1.0,1.0,2.0,2504205,Itapissuma,True,,NEGATIVE,NEGATIVE,6,Operador De Produção,4035175
https://www.glassdoor.com/Reviews/Employee-Review-M-RVW92880344.htm,4,Relativo,"Tem uma estavilidade muito boa, e pouco provavel q vc seja mandado embora","E dificil de crecer dentro dela, sem cunha",Tendo melhor plano de carreira ,Mecânico De Manutenção,2024-11-15T07:06:57.887,pt,92880344,3,4,3.0,1.0,3.0,1.0,4159014,Alumínio,True,,POSITIVE,POSITIVE,4,Mecânico De Manutenção,765214
